Region,,Province,,Municipality,,Barangay,,Project Name,# of Brgys., Estimated Total Cost (P) 2nd MIBF , KALAHI GRANT , Community & LGU Counterpart Commitments (LCC) , Grant Funds Released  , Tranches , LCC Delivered , Total Utilized , Grant Funds Utilized , LCC Utilized ,% Utilized from Grant released* ,% LCC utilized over delivered,% LCC delivered over committed,% Financial Accomplishment (Grant + LCC),% Physical Progress as of June 2010,1st MIBF / MIBF-PDPRA Date,2nd MIBF / MIBF-EC Date,Start Date (SPI),Completion Date,Inauguration Date,Duration of SP Construction (Calendar Days), No. of Direct HH Beneficiaries ,Remarks,# of SPs,Cluster
VIII,8,Northern Samar,848,Laoang,84808,Pangdan,84808042,Construction of School Building (1 Rm),1,"600,000.00","405,800.00","194,200.00","365,220.00", 2nd Tranche  ,"58,740.00","423,960.00","365,220.00","58,740.00",100%,100%,30%,71%,100%,21-Feb-07,10-Apr-07,20-Jan-08,30-May-08,n/a,131,92,,1,MINDANAO
VIII,8,Northern Samar,848,Laoang,84808,Pangdan,84808042,Individual CRs,1,"980,900.00","901,030.00","79,870.00","720,824.00", 1st Tranche ,"83,709.00","804,533.00","720,824.00","83,709.00",100%,100%,105%,82%,100%,28-Jan-09,27-Feb-09,4-May-09,31-Aug-09,n/a,119,72,,1,MINDANAO
VIII,8,Northern Samar,848,Laoang,84808,Rawis,84808043,Construction of Drainage System,1,"822,620.00","548,084.00","274,536.00","493,276.00", 2nd Tranche  ,"279,860.00","773,136.00","493,276.00","279,860.00",100%,100%,102%,94%,100%,21-Feb-07,10-Apr-07,28-Aug-07,8-Nov-07,no data,72,681,,1,MINDANAO
VIII,8,Northern Samar,848,Laoang,84808,Rawis,84808043,Barangay Health Station,1,"767,000.00","525,406.00","241,594.00","472,865.40", 2nd Tranche ,"252,423.00","725,288.40","472,865.40","252,423.00",100%,100%,104%,95%,100%,no data,no data,3-Nov-08,31-Mar-09,n/a,148,773,,1,MINDANAO
VIII,8,Northern Samar,848,Laoang,84808,Rawis,84808043,Concrete Pathway,1,"564,000.00","357,730.00","206,270.00","286,184.00", 1st Tranche ,"220,162.00","506,346.00","286,184.00","220,162.00",100%,100%,107%,90%,100%,28-Jan-09,27-Feb-09,27-Apr-09,30-Jun-09,no data,64,775,,1,MINDANAO
VIII,8,Northern Samar,848,Laoang,84808,Rombang,84808044,Construction of Water System (L2),1,"347,700.00","241,060.00","106,640.00","216,954.00", 2nd Tranche  ,"109,520.00","326,474.00","216,954.00","109,520.00",100%,100%,103%,94%,100%,21-Feb-07,10-Apr-07,27-Aug-07,13-Apr-08,n/a,230,189,,1,MINDANAO
VIII,8,Northern Samar,848,Laoang,84808,Rombang,84808044,Construction of School Building (1Rm),1,"782,000.00","547,400.00","234,600.00","492,660.00", 2nd Tranche ,"237,150.00","729,810.00","492,660.00","237,150.00",100%,100%,101%,93%,100%,no data,no data,13-Oct-08,31-Dec-08,n/a,79,155,,1,MINDANAO
VIII,8,Northern Samar,848,Laoang,84808,San Antonio,84808045,Construction of Day Care Center,1,"450,000.00","315,000.00","135,000.00","315,000.00", 3rd Tranche ,"108,913.50","423,913.50","315,000.00","108,913.50",100%,100%,81%,94%,100%,21-Feb-07,10-Apr-07,3-Dec-07,30-Sep-08,no data,302,135,,1,MINDANAO
VIII,8,Northern Samar,848,Laoang,84808,San Antonio,84808045,Drainage Canal,1,"1,201,000.00","1,075,786.00","125,214.00","860,628.80", 1st Tranche ,"84,708.00","945,336.80","860,628.80","84,708.00",100%,100%,68%,79%,100%,28-Jan-09,27-Feb-09,6-Jul-09,31-Aug-09,n/a,56,135,,1,MINDANAO
VIII,8,Northern Samar,848,Laoang,84808,San Miguel Heights,84808046,Construction of Drainage System,1,"399,800.00","270,900.00","128,900.00","243,810.00", 2nd Tranche  ,"121,589.00","365,399.00","243,810.00","121,589.00",100%,100%,94%,91%,100%,21-Feb-07,10-Apr-07,9-Oct-07,30-Aug-08,no data,326,549,,1,MINDANAO
VIII,8,Northern Samar,848,Laoang,84808,Sangcol,84808048,Mud Crab Culture,1,"721,000.00","504,700.00","216,300.00","429,264.00", 2nd Tranche  ,"78,810.00","508,074.00","429,264.00","78,810.00",100%,100%,36%,70%,100%,21-Feb-07,10-Apr-07,28-Jul-08,30-Nov-08,n/a,125,97,,1,MINDANAO
VIII,8,Northern Samar,848,Laoang,84808,Sibunot,84808049,Farm to Market Road,1,"1,223,000.00","503,299.00","719,701.00","452,969.10", 2nd Tranche  ,"691,350.83","1,144,319.93","452,969.10","691,350.83",100%,100%,96%,94%,100%,21-Feb-07,10-Apr-07,15-Mar-08,15-Jun-08,no data,92,89,,1,MINDANAO
VIII,8,Northern Samar,848,Laoang,84808,Sibunot,84808049,Bridge,1,"824,000.00","576,800.00","247,200.00","519,120.00", 2nd Tranche ,"263,383.00","782,503.00","519,120.00","263,383.00",100%,100%,107%,95%,100%,no data,no data,11-Nov-08,11-Feb-09,n/a,92,90,,1,MINDANAO
VIII,8,Northern Samar,848,Laoang,84808,Sibunot,84808049,Day Care Center,1,"738,000.00","658,130.00","79,870.00","526,504.00", 1st Tranche ,"98,622.00","625,126.00","526,504.00","98,622.00",100%,100%,123%,85%,100%,28-Jan-09,27-Feb-09,3-Aug-09,31-Aug-09,n/a,28,83,,1,MINDANAO
VIII,8,Northern Samar,848,Laoang,84808,Simora,84808050,Construction of Day Care Center,1,"460,700.00","318,400.00","142,300.00","286,560.00", 2nd Tranche  ,"140,200.00","426,760.00","286,560.00","140,200.00",100%,100%,99%,93%,100%,21-Feb-07,10-Apr-07,25-Mar-08,30-Jun-08,no data,97,116,,1,MINDANAO
VIII,8,Northern Samar,848,Laoang,84808,Simora,84808050,Drainage Canal,1,"558,000.00","479,630.00","78,370.00","383,704.00", 1st Tranche ,"70,250.00","453,954.00","383,704.00","70,250.00",100%,100%,90%,81%,100%,28-Jan-09,27-Feb-09,27-Apr-09,30-Jun-09,no data,64,167,,1,MINDANAO
VIII,8,Northern Samar,848,Laoang,84808,Calintaan Pob. (Sto. Niño),84808018,Drainage Canal,1,"597,000.00","417,900.00","179,100.00","376,110.00", 2nd Tranche ,"196,195.00","572,305.00","376,110.00","196,195.00",100%,100%,110%,96%,100%,no data,no data,11-Nov-08,5-Feb-09,n/a,86,272,,1,MINDANAO
VIII,8,Northern Samar,848,Laoang,84808,Suba,84808052,Construction of School Building (1 Rm),1,"550,000.00","385,000.00","165,000.00","346,500.00", 2nd Tranche  ,"134,850.00","481,350.00","346,500.00","134,850.00",100%,100%,82%,88%,100%,21-Feb-07,10-Apr-07,14-Sep-07,23-May-08,n/a,252,122,,1,MINDANAO
VIII,8,Northern Samar,848,Laoang,84808,Talisay,84808061,Concrete Pathway,1,"222,000.00","151,100.00","70,900.00","120,880.00", 1st Tranche ,"76,501.00","197,381.00","120,880.00","76,501.00",100%,100%,108%,89%,100%,21-Feb-07,10-Apr-07,27-Aug-07,8-Oct-07,no data,42,291,,1,MINDANAO
VIII,8,Northern Samar,848,Laoang,84808,Talisay,84808061,River Control,1,"1,544,200.00","1,080,940.00","463,260.00","1,080,940.00", 3rd Tranche ,"475,224.00","1,556,164.00","1,080,940.00","475,224.00",100%,100%,103%,101%,100%,no data,no data,19-Nov-08,31-Mar-09,n/a,132,296,,1,MINDANAO
VIII,8,Northern Samar,848,Laoang,84808,Talisay,84808061,Day Care Center,1,"700,000.00","601,270.00","98,730.00","481,016.00", 2nd Tranche ,"122,443.00","603,459.00","481,016.00","122,443.00",100%,100%,124%,86%,100%,28-Jan-09,27-Feb-09,4-May-09,30-Jun-09,no data,57,291,,1,MINDANAO
VIII,8,Northern Samar,848,Laoang,84808,Tan-awan,84808054,Construction of School Building (1 Rm),1,"548,000.00","383,600.00","164,400.00","383,600.00", 3rd Tranche ,"105,840.00","489,440.00","383,600.00","105,840.00",100%,100%,64%,89%,100%,21-Feb-07,10-Apr-07,20-Jan-08,30-May-08,n/a,131,133,,1,MINDANAO
VIII,8,Northern Samar,848,Laoang,84808,Tan-awan,84808054,Drainage Canal,1,"644,200.00","566,692.00","77,508.00","453,353.60", 1st Tranche ,"76,382.00","529,735.60","453,353.60","76,382.00",100%,100%,99%,82%,100%,28-Jan-09,27-Feb-09,18-May-09,30-Jun-09,no data,43,142,,1,MINDANAO
VIII,8,Northern Samar,848,Laoang,84808,Tinoblan,84808056,Construction of Water System (L2),1,"464,000.00","323,500.00","140,500.00","291,150.00", 2nd Tranche  ,"153,240.00","444,390.00","291,150.00","153,240.00",100%,100%,109%,96%,100%,21-Feb-07,10-Apr-07,1-Sep-07,30-May-08,n/a,272,99,,1,MINDANAO
VIII,8,Northern Samar,848,Laoang,84808,Tinoblan,84808056,Footbridge,1,"1,147,200.00","803,040.00","344,160.00","722,736.00", 2nd Tranche ,"382,614.00","1,105,350.00","722,736.00","382,614.00",100%,100%,111%,96%,100%,no data,no data,15-Dec-08,30-Apr-09,n/a,136,87,,1,MINDANAO
VIII,8,Northern Samar,848,Laoang,84808,Tumaguinting,84808057,Drainage Canal,1,"510,800.00","357,560.00","153,240.00","286,048.00", 1st Tranche ,"536,726.00","430,506.00","286,048.00","144,458.00",100%,27%,350%,84%,100%,no data,no data,12-Jan-09,28-Feb-09,n/a,47,193,,1,MINDANAO
VIII,8,Northern Samar,848,Laoang,84808,Vigo,84808058,Construction of Day Care Center,1,"464,000.00","324,800.00","139,200.00","320,082.55", 3rd Tranche ,"157,928.50","478,011.05","320,082.55","157,928.50",100%,100%,113%,103%,100%,21-Feb-07,10-Apr-07,15-Oct-07,23-Jun-08,n/a,252,421,,1,MINDANAO
VIII,8,Northern Samar,848,Laoang,84808,Yabyaban,84808059,Construction of Water System (L1),1,"289,000.00","199,650.00","89,350.00","179,685.00", 2nd Tranche  ,"103,634.00","283,319.00","179,685.00","103,634.00",100%,100%,116%,98%,100%,21-Feb-07,10-Apr-07,15-Apr-08,25-Sep-08,no data,163,113,,1,MINDANAO
VIII,8,Northern Samar,848,Laoang,84808,Yabyaban,84808059,Construction of Footbridge,1,"241,000.00","155,414.00","85,586.00","124,331.20", 1st Tranche ,"84,584.00","208,915.20","124,331.20","84,584.00",100%,100%,99%,87%,100%,no data,no data,26-Mar-09,30-May-09,n/a,65,121,,1,MINDANAO
VIII,8,Northern Samar,848,Laoang,84808,Yapas,84808060,Construction of Drainage System,1,"315,000.00","218,400.00","96,600.00","196,560.00", 2nd Tranche  ,"114,736.00","311,296.00","196,560.00","114,736.00",100%,100%,119%,99%,100%,21-Feb-07,10-Apr-07,30-Oct-07,30-Apr-08,n/a,183,95,,1,MINDANAO
VIII,8,Northern Samar,848,Laoang,84808,Yapas,84808060,Water Supply System,1,"466,500.00","326,550.00","139,950.00","293,895.00", 2nd Tranche  ,"142,619.45","436,514.45","293,895.00","142,619.45",100%,100%,102%,94%,100%,no data,no data,10-Nov-08,15-Dec-08,n/a,35,82,,1,MINDANAO
VIII,8,Northern Samar,848,Laoang,84808,Yapas,84808060,2 Classroom School Building,1,"1,195,000.00","1,081,588.00","113,412.00","865,270.40", 1st Tranche ,"134,167.00","999,437.40","865,270.40","134,167.00",100%,100%,118%,84%,100%,28-Jan-09,27-Feb-09,4-May-09,31-Aug-09,n/a,119,82,,1,MINDANAO
VIII,8,Northern Samar,848,Las Navas,84810,Balugo,84810001,River Landing,1,"399,047.00","273,439.95","125,607.05","218,751.96", 1st Tranche ,"124,380.00","343,131.96","218,751.96","124,380.00",100%,100%,99%,86%,100%,21-Feb-07,3-May-07,19-Aug-07,17-Sep-07,no data,29,80,5 brgys in Las Navas waived for non-delivery of LCC from the Governor,1,MINDANAO
VIII,8,Northern Samar,848,Las Navas,84810,Bugay,84810002,Footbridge,1,"638,340.00","433,029.00","205,311.00","389,226.10", 2nd Tranche ,"197,178.32","586,404.42","389,226.10","197,178.32",100%,100%,96%,92%,100%,21-Feb-07,3-May-07,27-Mar-08,30-Jun-09,n/a,460,103,Geracdo excluded,1,MINDANAO
VIII,8,Northern Samar,848,Las Navas,84810,Bugtosan,84810003,River Landing,1,"189,394.00","145,558.00","43,836.00","116,446.40", 1st Tranche ,"30,427.00","146,873.40","116,446.40","30,427.00",100%,100%,69%,78%,100%,7-Apr-08,26-Nov-08,18-Jun-09,31-Aug-09,n/a,74,74,,1,MINDANAO
VIII,8,Northern Samar,848,Las Navas,84810,Bukid,84810004,Footbridge,1,"522,906.95","362,670.95","160,236.00","290,136.76", 1st Tranche ,"148,838.75","438,975.51","290,136.76","148,838.75",100%,100%,93%,84%,100%,21-Feb-07,3-May-07,3-Oct-07,26-Mar-08,no data,175,189,,1,MINDANAO
VIII,8,Northern Samar,848,Las Navas,84810,Bukid,84810004,Construction of Drainage Canal,1,"1,480,845.00","1,138,080.00","342,765.00","796,656.00", 1st Tranche ,"100,000.00","896,656.00","796,656.00","100,000.00",100%,100%,29%,61%,100%,7-Apr-08,26-Nov-08,13-Apr-09,31-Aug-09,n/a,140,190,,1,MINDANAO
VIII,8,Northern Samar,848,Las Navas,84810,Bulao,84810005,Drainage Canal,1,"1,560,006.10","1,092,004.00","468,002.10","1,092,004.00", 2nd Tranche ,"310,355.00","1,402,359.00","1,092,004.00","310,355.00",100%,100%,66%,90%,100%,21-Feb-07,3-May-07,15-May-08,30-Apr-09,n/a,350,196,,1,MINDANAO
VIII,8,Northern Samar,848,Las Navas,84810,Caputoan,84810006,Rice Mill,1,"340,278.00","238,713.00","101,565.00","190,970.40", 1st Tranche ,"90,852.00","281,822.40","190,970.40","90,852.00",100%,100%,89%,83%,100%,7-Apr-08,26-Nov-08,3-Aug-09,31-Aug-09,no data,28,66,,1,MINDANAO
VIII,8,Northern Samar,848,Las Navas,84810,Caputoan,84810006,Water System,1,"497,704.75","347,199.00","150,505.75","347,199.00", 1st Tranche ,"125,368.00","472,567.00","347,199.00","125,368.00",100%,100%,83%,95%,100%,21-Feb-07,3-May-07,10-May-08,30-Apr-09,n/a,355,49,,1,MINDANAO
VIII,8,Northern Samar,848,Las Navas,84810,Catoto-ogan,84810007,1 Room School Building,1,"735,999.00","565,646.00","170,353.00","452,516.80", 1st Tranche ,"97,961.40","550,478.20","452,516.80","97,961.40",100%,100%,58%,75%,100%,7-Apr-08,26-Nov-08,22-Jun-09,31-Aug-09,no data,70,54,,1,MINDANAO
VIII,8,Northern Samar,848,Las Navas,84810,Dapdap,84810009,Health Center,1,"774,621.92","506,098.47","268,523.45","506,098.47", 2nd Tranche ,"182,820.00","688,918.47","506,098.47","182,820.00",100%,100%,68%,89%,100%,21-Feb-07,3-May-07,4-Sep-08,22-Sep-09,n/a,383,296,,1,MINDANAO
VIII,8,Northern Samar,848,Las Navas,84810,Dapdap,84810009,Drainage System,1,"974,293.00","748,786.00","225,507.00","599,028.80", 1st Tranche ,"127,579.45","726,608.25","599,028.80","127,579.45",100%,100%,57%,75%,100%,7-Apr-08,26-Nov-08,3-Aug-09,31-Aug-09,no data,28,330,,1,MINDANAO
VIII,8,Northern Samar,848,Las Navas,84810,Del Pilar,84810010,River Landing,1,"309,415.00","216,172.75","93,242.25","172,938.20", 1st Tranche ,"85,650.00","272,588.20","172,938.20","99,650.00",100%,116%,92%,88%,100%,21-Feb-07,3-May-07,20-Sep-07,22-May-08,no data,245,204,,1,MINDANAO
VIII,8,Northern Samar,848,Las Navas,84810,Del Pilar,84810010,Construction of Concrete Pathway,1,"561,072.00","431,208.00","129,864.00","344,966.40", 1st Tranche ,"76,564.60","421,531.00","344,966.40","76,564.60",100%,100%,59%,75%,100%,7-Apr-08,26-Nov-08,3-May-09,30-May-09,no data,27,204,,1,MINDANAO
VIII,8,Northern Samar,848,Las Navas,84810,Dolores,84810011,Community Ricemill,1,"267,871.80","180,691.00","87,180.80","162,621.90", 2nd Tranche ,"67,495.00","230,116.90","162,621.90","67,495.00",100%,100%,77%,86%,100%,21-Feb-07,3-May-07,18-May-08,10-Jun-08,n/a,23,28,,1,MINDANAO
VIII,8,Northern Samar,848,Las Navas,84810,Dolores,84810011,Construction of Concrete Pathway,1,"1,161,382.00","785,852.00","375,530.00","707,266.80", 1st Tranche ,"194,700.00","901,966.80","707,266.80","194,700.00",100%,100%,52%,78%,100%,7-Apr-08,26-Nov-08,3-Aug-09,31-May-09,n/a,-64,28,,1,MINDANAO
VIII,8,Northern Samar,848,Las Navas,84810,F Robis(Geracdo),84810014,Flood Control,1,"1,433,204.00","1,140,328.00","292,876.00","1,026,295.20", 1st Tranche ,"212,100.00","1,238,395.20","1,026,295.20","212,100.00",100%,100%,72%,86%,100%,7-Apr-08,26-Nov-08,2-Sep-09,31-Aug-09,n/a,-2,89,,1,MINDANAO
VIII,8,Northern Samar,848,Las Navas,84810,Geguinta,84810013,Footpath,1,"741,300.00","502,725.00","238,575.00","483,996.31", 3rd Tranche ,"227,086.00","711,082.31","483,996.31","227,086.00",100%,100%,95%,96%,100%,21-Feb-07,3-May-07,25-Nov-07,31-May-08,n/a,188,108,,1,MINDANAO
VIII,8,Northern Samar,848,Las Navas,84810,Guyo,84810015,School Building,1,"722,204.50","505,543.00","216,661.50","404,434.80", 1st Tranche ,"212,504.37","616,939.17","404,434.80","212,504.37",100%,100%,98%,85%,100%,21-Feb-07,3-May-07,30-Aug-07,30-May-08,n/a,274,73,,1,MINDANAO
VIII,8,Northern Samar,848,Las Navas,84810,Guyo,84810015,Day Care Center,1,"827,594.00","636,042.00","191,552.00","508,833.60", 1st Tranche ,"75,000.00","583,833.60","508,833.60","75,000.00",100%,100%,39%,71%,100%,7-Apr-08,26-Nov-08,22-Jun-09,31-Aug-09,n/a,70,58,,1,MINDANAO
VIII,8,Northern Samar,848,Las Navas,84810,H Jolejole,84810016,2 Units 1 Classroom School Building,1,"2,366,719.00","1,714,866.00","651,853.00","1,371,892.80", 1st Tranche ,"723,564.40","2,095,457.20","1,371,892.80","723,564.40",100%,100%,111%,89%,100%,7-Apr-08,26-Nov-08,15-Mar-09,31-May-09,n/a,77,395,,1,MINDANAO
VIII,8,Northern Samar,848,Las Navas,84810,L. Empon,84810019,Water System & Toilet,1,"506,108.70","354,276.00","151,832.70","247,993.20", 1st Tranche ,"115,310.00","363,303.20","247,993.20","115,310.00",100%,100%,76%,72%,100%,21-Feb-07,3-May-07,15-May-08,25-Jun-08,n/a,41,69,completed as built,1,MINDANAO
VIII,8,Northern Samar,848,Las Navas,84810,Lakandula,84810020,Water System,1,"550,421.30","384,678.00","165,743.30","269,734.96", 1st Tranche ,"22,500.00","292,234.96","269,734.96","22,500.00",100%,100%,14%,53%,100%,21-Feb-07,3-May-07,20-May-08,20-Dec-08,n/a,214,50,,1,MINDANAO
VIII,8,Northern Samar,848,Las Navas,84810,Lumala-og,84810021,School Building,1,"734,549.50","513,317.00","221,232.50","484,097.40", 3rd Tranche ,"180,538.50","664,635.90","484,097.40","180,538.50",100%,100%,82%,90%,100%,21-Feb-07,3-May-07,11-Feb-08,27-Sep-08,no data,229,99,,1,MINDANAO
VIII,8,Northern Samar,848,Las Navas,84810,Lourdes,84810022,Footpath,1,"1,153,905.00","803,309.25","350,595.75","803,309.25", 2nd Tranche ,"286,637.50","1,089,946.75","803,309.25","286,637.50",100%,100%,82%,94%,100%,21-Feb-07,3-May-07,16-Aug-07,30-Aug-08,no data,380,168,,1,MINDANAO
VIII,8,Northern Samar,848,Las Navas,84810,Lumala-og,84810021,Footbridge,1,"307,948.00","236,672.00","71,276.00","189,337.60", 1st Tranche ,"35,084.00","224,421.60","189,337.60","35,084.00",100%,100%,49%,73%,100%,7-Apr-08,26-Nov-08,11-Sep-09,30-Jun-09,no data,-73,99,,1,MINDANAO
VIII,8,Northern Samar,848,Las Navas,84810,Mabini,84810023,River Landing,1,"162,448.00","124,849.00","37,599.00","99,879.20", 1st Tranche ,"37,100.00","136,979.20","99,879.20","37,100.00",100%,100%,99%,84%,100%,7-Apr-08,26-Nov-08,3-Aug-09,30-Jun-09,no data,-34,12,,1,MINDANAO
VIII,8,Northern Samar,848,Las Navas,84810,Magsaysay,84810025,Barangay Health Station,1,"950,207.00","665,144.00","285,063.00","532,115.20", 1st Tranche ,"214,424.80","746,540.00","532,115.20","214,424.80",100%,100%,75%,79%,100%,7-Apr-08,26-Nov-08,11-Sep-09,31-Oct-09,n/a,50,115,,1,MINDANAO
VIII,8,Northern Samar,848,Las Navas,84810,Matelarag,84810026,Footpath,1,"1,092,874.00","743,816.75","349,057.25","667,672.54", 2nd Tranche ,"202,727.26","870,399.80","667,672.54","202,727.26",100%,100%,58%,80%,100%,21-Feb-07,3-May-07,15-Apr-08,31-Mar-09,n/a,350,63,,1,MINDANAO
VIII,8,Northern Samar,848,Las Navas,84810,Paco,84810028,Water System & Toilet,1,"514,640.00","360,248.00","154,392.00","360,248.00", 1st Tranche ,"133,306.00","493,554.00","360,248.00","133,306.00",100%,100%,86%,96%,100%,21-Feb-07,3-May-07,23-Apr-08,23-Aug-08,no data,122,63,,1,MINDANAO
VIII,8,Northern Samar,848,Las Navas,84810,Palanas,84810029,Footpath,1,"1,054,746.00","687,099.10","367,646.90","687,099.10", 3rd Tranche ,"284,891.90","971,991.00","687,099.10","284,891.90",100%,100%,77%,92%,100%,21-Feb-07,3-May-07,1-Oct-07,28-Apr-09,n/a,575,43,,1,MINDANAO
VIII,8,Northern Samar,848,Las Navas,84810,Palanas,84810029,Construction of Concrete Pathway,1,"1,196,946.00","922,311.00","274,635.00","737,848.80", 1st Tranche ,"127,322.40","865,171.20","737,848.80","127,322.40",100%,100%,46%,72%,100%,7-Apr-08,26-Nov-08,15-Mar-09,30-Sep-09,no data,199,43,,1,MINDANAO
VIII,8,Northern Samar,848,Las Navas,84810,Perez,84810030,Water System Level 2,1,"511,572.00","393,164.00","118,408.00","314,531.20", 1st Tranche ,"39,336.80","353,868.00","314,531.20","39,336.80",100%,100%,33%,69%,100%,7-Apr-08,26-Nov-08,3-Aug-09,30-Sep-09,no data,58,83,,1,MINDANAO
VIII,8,Northern Samar,848,Las Navas,84810,Poponton,84810031,River Landing,1,"210,537.00","161,807.00","48,730.00","129,444.80", 1st Tranche ,"27,150.00","156,594.80","129,444.80","27,150.00",100%,100%,56%,74%,100%,7-Apr-08,26-Nov-08,2-Sep-09,24-Oct-09,n/a,52,42,,1,MINDANAO
VIII,8,Northern Samar,848,Las Navas,84810,Quezon,84810032,1 Room School Building,1,"766,307.00","588,940.00","177,367.00","471,152.00", 1st Tranche ,"69,936.80","541,088.80","471,152.00","69,936.80",100%,100%,39%,71%,100%,7-Apr-08,26-Nov-08,22-Jun-09,30-Sep-09,no data,100,35,,1,MINDANAO
VIII,8,Northern Samar,848,Las Navas,84810,Quirino District,84810034,Construction of Drainage Canal,1,"838,000.00","555,269.00","282,731.00","499,734.90", 1st Tranche ,"59,375.00","559,109.90","499,734.90","59,375.00",100%,100%,21%,67%,100%,7-Apr-08,26-Nov-08,20-Apr-09,31-May-09,no data,41,421,,1,MINDANAO
VIII,8,Northern Samar,848,Las Navas,84810,Roxas,84810037,Footbridge,1,"772,960.00","525,816.00","247,144.00","525,816.00", 3rd Tranche ,"164,255.00","690,071.00","525,816.00","164,255.00",100%,100%,66%,89%,100%,21-Feb-07,3-May-07,20-May-08,31-Mar-09,n/a,315,110,,1,MINDANAO
VIII,8,Northern Samar,848,Las Navas,84810,Roxas,84810037,Construction of Concrete Pathway,1,"1,294,967.00","995,293.00","299,674.00","796,234.40", 1st Tranche ,"105,950.00","902,184.40","796,234.40","105,950.00",100%,100%,35%,70%,100%,7-Apr-08,26-Nov-08,18-May-09,30-Jun-09,no data,43,110,,1,MINDANAO
VIII,8,Northern Samar,848,Las Navas,84810,San Andres,84810040,Drainage System,1,"640,221.00","465,761.00","174,460.00","372,608.80", 1st Tranche ,"70,800.00","443,408.80","372,608.80","70,800.00",100%,100%,41%,69%,100%,7-Apr-08,26-Nov-08,3-Aug-09,30-Sep-09,no data,58,92,,1,MINDANAO
VIII,8,Northern Samar,848,Las Navas,84810,San Fernando,84810042,Footpath,1,"215,492.95","150,455.00","65,037.95","135,409.00", 2nd Tranche ,"65,829.20","201,238.20","135,409.00","65,829.20",100%,100%,101%,93%,100%,21-Feb-07,3-May-07,5-Feb-08,25-May-08,n/a,110,184,,1,MINDANAO
VIII,8,Northern Samar,848,Las Navas,84810,San Fernando,84810042,1 Room School Building,1,"665,150.00","511,197.00","153,953.00","408,957.60", 1st Tranche ,"74,050.00","483,007.60","408,957.60","74,050.00",100%,100%,48%,73%,100%,7-Apr-08,26-Nov-08,22-Jun-09,30-Sep-09,no data,100,184,,1,MINDANAO
VIII,8,Northern Samar,848,Las Navas,84810,San Isidro,84810045,Footbridge,1,"934,034.25","636,929.00","297,105.25","636,929.00", 2nd Tranche ,"277,261.50","914,190.50","636,929.00","277,261.50",100%,100%,93%,98%,100%,21-Feb-07,3-May-07,20-May-08,30-Apr-09,n/a,345,335,,1,MINDANAO
VIII,8,Northern Samar,848,Las Navas,84810,San Isidro,84810045,Footbridge,1,"712,246.00","547,391.00","164,855.00","383,173.70", 1st Tranche ,"98,600.00","481,773.70","383,173.70","98,600.00",100%,100%,60%,68%,100%,7-Apr-08,26-Nov-08,1-Jun-09,30-Sep-09,no data,121,415,,1,MINDANAO
